A2_LTP,,,,,,,,,,,,,,,,
 Time, MeasResult1_value, MeasResult2_value,,,,,,,,,,,,,,
6.59915,-1.86E-06,-0.001987854,,,,,,,,,,,,,,
6.59925,2.03E-06,-0.001644112,,,,,,,,,,,,,,
6.59935,2.86E-06,-0.001244005,,,,,,,,,,,,,,
6.59945,3.13E-06,-0.001479171,,,,,,,,,,,,,,
6.59955,3.24E-06,-0.001052114,,,,,,,,,,,,,,
6.59965,3.30E-06,-0.000819269,,,,,,,,,,,,,,
6.59975,3.33E-06,-0.001144717,,,,,,,,,,,,,,
6.59985,3.34E-06,-0.001074772,,,,,,,,,,,,,,
6.59995,3.35E-06,-0.000757769,,,,,,,,,,,,,,
6.60005,6.41E-06,-3.992127895,,,,,,,,,,,,,,
6.60015,3.54E-06,-9.994820595,,,,,,,,,,,,,,
6.60025,7.91E-07,-9.995114326,,,,,,,,,,,,,,
6.60035,3.03E-07,-9.995685577,,,,,,,,,,,,,,
6.60045,1.62E-07,-9.995520592,,,,,,,,,,,,,,
6.60055,1.06E-07,-9.995483398,,,,,,,,,,,,,,
6.60065,7.68E-08,-9.995754242,,,,,,,,,,,,,,
6.60075,5.92E-08,-9.995843887,,,,,,,,,,,,,,
6.60085,4.74E-08,-9.995620728,,,,,,,,,,,,,,
6.60095,3.93E-08,-9.995420456,,,,,,,,,,,,,,
6.60105,-4.28E-06,-6.014428616,,,,,,,,,,,,,,
6.60115,-1.87E-06,-0.001672751,,,,,,,,,,,,,,
6.60125,2.03E-06,-0.001397897,,,,,,,,,,,,,,
6.60135,2.86E-06,-0.000775079,,,,,,,,,,,,,,
6.60145,3.13E-06,-0.001094686,,,,,,,,,,,,,,
6.60155,3.24E-06,-0.001180745,,,,,,,,,,,,,,
6.60165,3.30E-06,-0.001018549,,,,,,,,,,,,,,
6.60175,3.33E-06,-0.001102637,,,,,,,,,,,,,,
6.60185,3.35E-06,-0.001277992,,,,,,,,,,,,,,
6.60195,3.36E-06,-0.000933053,,,,,,,,,,,,,,
6.60205,6.41E-06,-3.972275972,,,,,,,,,,,,,,
6.60215,3.55E-06,-9.994642258,,,,,,,,,,,,,,
6.60225,7.94E-07,-9.995157242,,,,,,,,,,,,,,
6.60235,3.04E-07,-9.995658875,,,,,,,,,,,,,,
6.60245,1.62E-07,-9.995526314,,,,,,,,,,,,,,
6.60255,1.06E-07,-9.995520592,,,,,,,,,,,,,,
6.60265,7.67E-08,-9.995473862,,,,,,,,,,,,,,
6.60275,5.90E-08,-9.99571991,,,,,,,,,,,,,,
6.60285,4.73E-08,-9.995679855,,,,,,,,,,,,,,
6.60295,3.92E-08,-9.995901108,,,,,,,,,,,,,,
6.60305,-4.26E-06,-6.034395218,,,,,,,,,,,,,,
6.60315,-1.89E-06,-0.002355663,,,,,,,,,,,,,,
6.60325,2.03E-06,-0.001886948,,,,,,,,,,,,,,
6.60335,2.87E-06,-0.001431814,,,,,,,,,,,,,,
6.60345,3.13E-06,-0.001163857,,,,,,,,,,,,,,
6.60355,3.24E-06,-0.001203473,,,,,,,,,,,,,,
6.60365,3.30E-06,-0.001095178,,,,,,,,,,,,,,
6.60375,3.33E-06,-0.000920105,,,,,,,,,,,,,,
6.60385,3.35E-06,-0.001061191,,,,,,,,,,,,,,
6.60395,3.36E-06,-0.000879855,,,,,,,,,,,,,,
6.60405,6.40E-06,-3.952169895,,,,,,,,,,,,,,
6.60415,3.57E-06,-9.994466782,,,,,,,,,,,,,,
6.60425,7.95E-07,-9.994999886,,,,,,,,,,,,,,
6.60435,3.05E-07,-9.995422363,,,,,,,,,,,,,,
6.60445,1.62E-07,-9.99546051,,,,,,,,,,,,,,
6.60455,1.06E-07,-9.995329857,,,,,,,,,,,,,,
6.60465,7.69E-08,-9.995555878,,,,,,,,,,,,,,
6.60475,5.93E-08,-9.995400429,,,,,,,,,,,,,,
6.60485,4.74E-08,-9.99536705,,,,,,,,,,,,,,
6.60495,3.91E-08,-9.995536804,,,,,,,,,,,,,,
6.60505,-4.25E-06,-6.054214001,,,,,,,,,,,,,,
6.60515,-1.91E-06,-0.001958793,,,,,,,,,,,,,,
6.60525,2.03E-06,-0.001774291,,,,,,,,,,,,,,
6.60535,2.87E-06,-0.001249282,,,,,,,,,,,,,,
6.60545,3.13E-06,-0.001126914,,,,,,,,,,,,,,
6.60555,3.24E-06,-0.001120862,,,,,,,,,,,,,,
6.60565,3.30E-06,-0.001279822,,,,,,,,,,,,,,
6.60575,3.33E-06,-0.000998353,,,,,,,,,,,,,,
6.60585,3.35E-06,-0.000941426,,,,,,,,,,,,,,
6.60595,3.36E-06,-0.001069072,,,,,,,,,,,,,,
6.60605,6.39E-06,-3.931975842,,,,,,,,,,,,,,
6.60615,3.58E-06,-9.994056702,,,,,,,,,,,,,,
6.60625,7.97E-07,-9.994255066,,,,,,,,,,,,,,
6.60635,3.05E-07,-9.994752884,,,,,,,,,,,,,,
6.60645,1.63E-07,-9.994883537,,,,,,,,,,,,,,
6.60655,1.06E-07,-9.99516201,,,,,,,,,,,,,,
6.60665,7.72E-08,-9.995195389,,,,,,,,,,,,,,
6.60675,5.96E-08,-9.995276451,,,,,,,,,,,,,,
6.60685,4.74E-08,-9.995125771,,,,,,,,,,,,,,
6.60695,3.95E-08,-9.995116234,,,,,,,,,,,,,,
6.60705,-4.23E-06,-6.074117661,,,,,,,,,,,,,,
6.60715,-1.92E-06,-0.001528358,,,,,,,,,,,,,,
6.60725,2.03E-06,-0.001479031,,,,,,,,,,,,,,
6.60735,2.87E-06,-0.00094016,,,,,,,,,,,,,,
6.60745,3.14E-06,-0.001079979,,,,,,,,,,,,,,
6.60755,3.25E-06,-0.000958807,,,,,,,,,,,,,,
6.60765,3.30E-06,-0.000733633,,,,,,,,,,,,,,
6.60775,3.34E-06,-0.000686979,,,,,,,,,,,,,,
6.60785,3.36E-06,-0.000645955,,,,,,,,,,,,,,
6.60795,3.37E-06,-0.000687472,,,,,,,,,,,,,,
6.60805,6.38E-06,-3.911975384,,,,,,,,,,,,,,
6.60815,3.59E-06,-9.994010925,,,,,,,,,,,,,,
6.60825,7.99E-07,-9.994493484,,,,,,,,,,,,,,
6.60835,3.05E-07,-9.994521141,,,,,,,,,,,,,,
6.60845,1.62E-07,-9.994636536,,,,,,,,,,,,,,
6.60855,1.06E-07,-9.994912148,,,,,,,,,,,,,,
6.60865,7.70E-08,-9.995177269,,,,,,,,,,,,,,
6.60875,5.97E-08,-9.995324135,,,,,,,,,,,,,,
6.60885,4.77E-08,-9.995326042,,,,,,,,,,,,,,
6.60895,3.94E-08,-9.995274544,,,,,,,,,,,,,,
6.60905,-4.22E-06,-6.093966961,,,,,,,,,,,,,,
6.60915,-1.94E-06,-0.001713986,,,,,,,,,,,,,,
6.60925,2.03E-06,-0.001447717,,,,,,,,,,,,,,
6.60935,2.87E-06,-0.000914546,,,,,,,,,,,,,,
6.60945,3.14E-06,-0.00111657,,,,,,,,,,,,,,
6.60955,3.25E-06,-0.001142606,,,,,,,,,,,,,,
6.60965,3.31E-06,-0.001025445,,,,,,,,,,,,,,
6.60975,3.34E-06,-0.000851357,,,,,,,,,,,,,,
6.60985,3.36E-06,-0.000996383,,,,,,,,,,,,,,
6.60995,3.37E-06,-0.000767761,,,,,,,,,,,,,,
6.61005,6.37E-06,-3.892004728,,,,,,,,,,,,,,
6.61015,3.61E-06,-9.994400024,,,,,,,,,,,,,,
6.61025,8.01E-07,-9.994718552,,,,,,,,,,,,,,
6.61035,3.06E-07,-9.995113373,,,,,,,,,,,,,,
6.61045,1.63E-07,-9.995317459,,,,,,,,,,,,,,
6.61055,1.06E-07,-9.995217323,,,,,,,,,,,,,,
6.61065,7.73E-08,-9.995285988,,,,,,,,,,,,,,
6.61075,5.95E-08,-9.995275497,,,,,,,,,,,,,,
6.61085,4.78E-08,-9.995345116,,,,,,,,,,,,,,
6.61095,3.92E-08,-9.995027542,,,,,,,,,,,,,,
6.61105,-4.20E-06,-6.114109039,,,,,,,,,,,,,,
6.61115,-1.95E-06,-0.001888145,,,,,,,,,,,,,,
6.61125,2.03E-06,-0.00160928,,,,,,,,,,,,,,
6.61135,2.88E-06,-0.000983295,,,,,,,,,,,,,,
6.61145,3.14E-06,-0.001106156,,,,,,,,,,,,,,
6.61155,3.25E-06,-0.000976329,,,,,,,,,,,,,,
6.61165,3.31E-06,-0.000963663,,,,,,,,,,,,,,
6.61175,3.34E-06,-0.001014116,,,,,,,,,,,,,,
6.61185,3.36E-06,-0.000814836,,,,,,,,,,,,,,
6.61195,3.37E-06,-0.000784438,,,,,,,,,,,,,,
6.61205,6.36E-06,-3.871874571,,,,,,,,,,,,,,
6.61215,3.62E-06,-9.994509697,,,,,,,,,,,,,,
6.61225,8.03E-07,-9.995121002,,,,,,,,,,,,,,
6.61235,3.06E-07,-9.995417595,,,,,,,,,,,,,,
6.61245,1.63E-07,-9.995444298,,,,,,,,,,,,,,
6.61255,1.06E-07,-9.995425224,,,,,,,,,,,,,,
6.61265,7.71E-08,-9.995664597,,,,,,,,,,,,,,
6.61275,5.97E-08,-9.995723724,,,,,,,,,,,,,,
6.61285,4.76E-08,-9.99597168,,,,,,,,,,,,,,
6.61295,3.94E-08,-9.995474815,,,,,,,,,,,,,,
6.61305,-4.18E-06,-6.134563923,,,,,,,,,,,,,,
6.61315,-1.97E-06,-0.002403935,,,,,,,,,,,,,,
6.61325,2.03E-06,-0.002271504,,,,,,,,,,,,,,
6.61335,2.87E-06,-0.00179343,,,,,,,,,,,,,,
6.61345,3.14E-06,-0.001662618,,,,,,,,,,,,,,
6.61355,3.26E-06,-0.001408734,,,,,,,,,,,,,,
6.61365,3.31E-06,-0.001250408,,,,,,,,,,,,,,
6.61375,3.35E-06,-0.001439203,,,,,,,,,,,,,,
6.61385,3.36E-06,-0.00134083,,,,,,,,,,,,,,
6.61395,3.37E-06,-0.001031145,,,,,,,,,,,,,,
6.61405,6.35E-06,-3.852498531,,,,,,,,,,,,,,
6.61415,3.64E-06,-9.994592667,,,,,,,,,,,,,,
6.61425,8.04E-07,-9.994787216,,,,,,,,,,,,,,
6.61435,3.06E-07,-9.995435715,,,,,,,,,,,,,,
6.61445,1.63E-07,-9.995289803,,,,,,,,,,,,,,
6.61455,1.06E-07,-9.995106697,,,,,,,,,,,,,,
6.61465,7.70E-08,-9.995098114,,,,,,,,,,,,,,
6.61475,5.96E-08,-9.995205879,,,,,,,,,,,,,,
6.61485,4.80E-08,-9.995503426,,,,,,,,,,,,,,
6.61495,3.94E-08,-9.995366096,,,,,,,,,,,,,,
6.61505,-4.17E-06,-6.15444994,,,,,,,,,,,,,,
6.61515,-1.99E-06,-0.00209432,,,,,,,,,,,,,,
6.61525,2.03E-06,-0.001676199,,,,,,,,,,,,,,
6.61535,2.88E-06,-0.00125456,,,,,,,,,,,,,,
6.61545,3.14E-06,-0.001357718,,,,,,,,,,,,,,
6.61555,3.26E-06,-0.001417459,,,,,,,,,,,,,,
6.61565,3.31E-06,-0.001216773,,,,,,,,,,,,,,
6.61575,3.35E-06,-0.001077657,,,,,,,,,,,,,,
6.61585,3.37E-06,-0.001071254,,,,,,,,,,,,,,
6.61595,3.38E-06,-0.001056054,,,,,,,,,,,,,,
6.61605,6.34E-06,-3.832338572,,,,,,,,,,,,,,
6.61615,3.65E-06,-9.994578362,,,,,,,,,,,,,,
6.61625,8.06E-07,-9.994600296,,,,,,,,,,,,,,
6.61635,3.07E-07,-9.994846344,,,,,,,,,,,,,,
6.61645,1.63E-07,-9.99491024,,,,,,,,,,,,,,
6.61655,1.06E-07,-9.995398521,,,,,,,,,,,,,,
6.61665,7.72E-08,-9.995328903,,,,,,,,,,,,,,
6.61675,5.92E-08,-9.995121002,,,,,,,,,,,,,,
6.61685,4.77E-08,-9.99542141,,,,,,,,,,,,,,
6.61695,3.93E-08,-9.995648384,,,,,,,,,,,,,,
6.61705,-4.15E-06,-6.174192905,,,,,,,,,,,,,,
6.61715,-2.00E-06,-0.002146954,,,,,,,,,,,,,,
6.61725,2.03E-06,-0.001765987,,,,,,,,,,,,,,
6.61735,2.88E-06,-0.001316553,,,,,,,,,,,,,,
6.61745,3.15E-06,-0.001238586,,,,,,,,,,,,,,
6.61755,3.26E-06,-0.00104761,,,,,,,,,,,,,,
6.61765,3.32E-06,-0.001139017,,,,,,,,,,,,,,
6.61775,3.35E-06,-0.001023404,,,,,,,,,,,,,,
6.61785,3.37E-06,-0.001074279,,,,,,,,,,,,,,
6.61795,3.38E-06,-0.000984702,,,,,,,,,,,,,,
6.61805,6.33E-06,-3.812216043,,,,,,,,,,,,,,
6.61815,3.67E-06,-9.994539261,,,,,,,,,,,,,,
6.61825,8.08E-07,-9.994973183,,,,,,,,,,,,,,
6.61835,3.07E-07,-9.995225906,,,,,,,,,,,,,,
6.61845,1.63E-07,-9.995397568,,,,,,,,,,,,,,
6.61855,1.06E-07,-9.99551487,,,,,,,,,,,,,,
6.61865,7.67E-08,-9.995630264,,,,,,,,,,,,,,
6.61875,5.93E-08,-9.995615959,,,,,,,,,,,,,,
6.61885,4.80E-08,-9.996035576,,,,,,,,,,,,,,
6.61895,3.93E-08,-9.996152878,,,,,,,,,,,,,,
6.61905,-4.13E-06,-6.194857121,,,,,,,,,,,,,,
6.61915,-2.02E-06,-0.002427086,,,,,,,,,,,,,,
6.61925,2.02E-06,-0.002366851,,,,,,,,,,,,,,
6.61935,2.88E-06,-0.001677677,,,,,,,,,,,,,,
6.61945,3.15E-06,-0.001624972,,,,,,,,,,,,,,
6.61955,3.26E-06,-0.001483042,,,,,,,,,,,,,,
6.61965,3.32E-06,-0.001079276,,,,,,,,,,,,,,
6.61975,3.35E-06,-0.001138595,,,,,,,,,,,,,,
6.61985,3.37E-06,-0.001048525,,,,,,,,,,,,,,
6.61995,3.38E-06,-0.001132051,,,,,,,,,,,,,,
6.62005,6.33E-06,-3.79218483,,,,,,,,,,,,,,
6.62015,3.68E-06,-9.994176865,,,,,,,,,,,,,,
6.62025,8.10E-07,-9.994727135,,,,,,,,,,,,,,
6.62035,3.08E-07,-9.995085716,,,,,,,,,,,,,,
6.62045,1.63E-07,-9.995030403,,,,,,,,,,,,,,
6.62055,1.06E-07,-9.995130539,,,,,,,,,,,,,,
6.62065,7.67E-08,-9.99532795,,,,,,,,,,,,,,
6.62075,5.92E-08,-9.995016098,,,,,,,,,,,,,,
6.62085,4.72E-08,-9.995101929,,,,,,,,,,,,,,
6.62095,3.89E-08,-9.995482445,,,,,,,,,,,,,,
6.62105,-4.12E-06,-6.214466572,,,,,,,,,,,,,,
6.62115,-2.04E-06,-0.002096361,,,,,,,,,,,,,,
6.62125,2.02E-06,-0.001885893,,,,,,,,,,,,,,
6.62135,2.88E-06,-0.001262863,,,,,,,,,,,,,,
6.62145,3.15E-06,-0.001489304,,,,,,,,,,,,,,
6.62155,3.26E-06,-0.001433151,,,,,,,,,,,,,,
6.62165,3.32E-06,-0.001208258,,,,,,,,,,,,,,
6.62175,3.35E-06,-0.001048314,,,,,,,,,,,,,,
6.62185,3.37E-06,-0.001247945,,,,,,,,,,,,,,
6.62195,3.38E-06,-0.001448491,,,,,,,,,,,,,,
6.62205,6.32E-06,-3.772516727,,,,,,,,,,,,,,
6.62215,3.69E-06,-9.994859695,,,,,,,,,,,,,,
6.62225,8.12E-07,-9.99532795,,,,,,,,,,,,,,
6.62235,3.08E-07,-9.995765686,,,,,,,,,,,,,,
6.62245,1.64E-07,-9.995902061,,,,,,,,,,,,,,
6.62255,1.07E-07,-9.996058464,,,,,,,,,,,,,,
6.62265,7.72E-08,-9.995969772,,,,,,,,,,,,,,
6.62275,5.93E-08,-9.995946884,,,,,,,,,,,,,,
6.62285,4.75E-08,-9.996020317,,,,,,,,,,,,,,
6.62295,3.90E-08,-9.99587822,,,,,,,,,,,,,,
6.62305,-4.10E-06,-6.234409332,,,,,,,,,,,,,,
6.62315,-2.06E-06,-0.002414068,,,,,,,,,,,,,,
6.62325,2.02E-06,-0.002005798,,,,,,,,,,,,,,
6.62335,2.88E-06,-0.001454332,,,,,,,,,,,,,,
6.62345,3.15E-06,-0.001621805,,,,,,,,,,,,,,
6.62355,3.27E-06,-0.001615472,,,,,,,,,,,,,,
6.62365,3.32E-06,-0.001523925,,,,,,,,,,,,,,
6.62375,3.36E-06,-0.001108408,,,,,,,,,,,,,,
6.62385,3.38E-06,-0.001104608,,,,,,,,,,,,,,
6.62395,3.39E-06,-0.001197562,,,,,,,,,,,,,,
6.62405,6.31E-06,-3.752497435,,,,,,,,,,,,,,
6.62415,3.71E-06,-9.994876862,,,,,,,,,,,,,,
6.62425,8.14E-07,-9.994854927,,,,,,,,,,,,,,
6.62435,3.09E-07,-9.995827675,,,,,,,,,,,,,,
6.62445,1.64E-07,-9.99555397,,,,,,,,,,,,,,
6.62455,1.07E-07,-9.995506287,,,,,,,,,,,,,,
6.62465,7.73E-08,-9.995650291,,,,,,,,,,,,,,
6.62475,5.93E-08,-9.995829582,,,,,,,,,,,,,,
6.62485,4.75E-08,-9.995877266,,,,,,,,,,,,,,
6.62495,3.92E-08,-9.996011734,,,,,,,,,,,,,,
6.62505,-4.08E-06,-6.254566193,,,,,,,,,,,,,,
6.62515,-2.07E-06,-0.002107408,,,,,,,,,,,,,,
6.62525,2.02E-06,-0.001695831,,,,,,,,,,,,,,
6.62535,2.88E-06,-0.001448351,,,,,,,,,,,,,,
6.62545,3.16E-06,-0.001236616,,,,,,,,,,,,,,
6.62555,3.27E-06,-0.001317327,,,,,,,,,,,,,,
6.62565,3.33E-06,-0.001218743,,,,,,,,,,,,,,
6.62575,3.36E-06,-0.001044373,,,,,,,,,,,,,,
6.62585,3.38E-06,-0.001142676,,,,,,,,,,,,,,
6.62595,3.39E-06,-0.001214802,,,,,,,,,,,,,,
6.62605,6.30E-06,-3.732493401,,,,,,,,,,,,,,
6.62615,3.72E-06,-9.995049477,,,,,,,,,,,,,,
6.62625,8.16E-07,-9.995265007,,,,,,,,,,,,,,
6.62635,3.09E-07,-9.995394707,,,,,,,,,,,,,,
6.62645,1.64E-07,-9.995465279,,,,,,,,,,,,,,
6.62655,1.07E-07,-9.996157646,,,,,,,,,,,,,,
6.62665,7.72E-08,-9.996279716,,,,,,,,,,,,,,
6.62675,5.92E-08,-9.996253014,,,,,,,,,,,,,,
6.62685,4.73E-08,-9.996360779,,,,,,,,,,,,,,
6.62695,3.95E-08,-9.996178627,,,,,,,,,,,,,,
6.62705,-4.07E-06,-6.274902344,,,,,,,,,,,,,,
6.62715,-2.09E-06,-0.002419556,,,,,,,,,,,,,,
6.62725,2.02E-06,-0.00202909,,,,,,,,,,,,,,
6.62735,2.88E-06,-0.001215365,,,,,,,,,,,,,,
6.62745,3.16E-06,-0.001244216,,,,,,,,,,,,,,
6.62755,3.27E-06,-0.001406764,,,,,,,,,,,,,,
6.62765,3.33E-06,-0.001253152,,,,,,,,,,,,,,
6.62775,3.36E-06,-0.000872678,,,,,,,,,,,,,,
6.62785,3.38E-06,-0.00122402,,,,,,,,,,,,,,
6.62795,3.39E-06,-0.000950574,,,,,,,,,,,,,,
6.62805,6.29E-06,-3.712404251,,,,,,,,,,,,,,
6.62815,3.74E-06,-9.99478054,,,,,,,,,,,,,,
6.62825,8.18E-07,-9.9952631,,,,,,,,,,,,,,
6.62835,3.10E-07,-9.995549202,,,,,,,,,,,,,,
6.62845,1.64E-07,-9.995512962,,,,,,,,,,,,,,
6.62855,1.07E-07,-9.995674133,,,,,,,,,,,,,,
6.62865,7.73E-08,-9.995976448,,,,,,,,,,,,,,
6.62875,5.93E-08,-9.995981216,,,,,,,,,,,,,,
6.62885,4.74E-08,-9.99610424,,,,,,,,,,,,,,
6.62895,3.92E-08,-9.996032715,,,,,,,,,,,,,,
6.62905,-4.05E-06,-6.294630527,,,,,,,,,,,,,,
6.62915,-2.11E-06,-0.00237628,,,,,,,,,,,,,,
6.62925,2.02E-06,-0.002136892,,,,,,,,,,,,,,
6.62935,2.89E-06,-0.001457217,,,,,,,,,,,,,,
6.62945,3.16E-06,-0.001309587,,,,,,,,,,,,,,
6.62955,3.27E-06,-0.001356944,,,,,,,,,,,,,,
6.62965,3.33E-06,-0.00113191,,,,,,,,,,,,,,
6.62975,3.37E-06,-0.00146932,,,,,,,,,,,,,,
6.62985,3.38E-06,-0.001274474,,,,,,,,,,,,,,
6.62995,3.39E-06,-0.001571211,,,,,,,,,,,,,,
6.63005,6.28E-06,-3.692898035,,,,,,,,,,,,,,
6.63015,3.75E-06,-9.995163918,,,,,,,,,,,,,,
6.63025,8.19E-07,-9.995713234,,,,,,,,,,,,,,
6.63035,3.10E-07,-9.995978355,,,,,,,,,,,,,,
6.63045,1.64E-07,-9.99607563,,,,,,,,,,,,,,
6.63055,1.06E-07,-9.996114731,,,,,,,,,,,,,,
6.63065,7.69E-08,-9.996039391,,,,,,,,,,,,,,
6.63075,5.93E-08,-9.995993614,,,,,,,,,,,,,,
6.63085,4.73E-08,-9.996064186,,,,,,,,,,,,,,
6.63095,3.89E-08,-9.996141434,,,,,,,,,,,,,,
6.63105,-4.03E-06,-6.314761162,,,,,,,,,,,,,,
6.63115,-2.12E-06,-0.002200081,,,,,,,,,,,,,,
6.63125,2.02E-06,-0.002026204,,,,,,,,,,,,,,
6.63135,2.89E-06,-0.001451869,,,,,,,,,,,,,,
6.63145,3.16E-06,-0.001347022,,,,,,,,,,,,,,
6.63155,3.27E-06,-0.001282566,,,,,,,,,,,,,,
6.63165,3.33E-06,-0.001168853,,,,,,,,,,,,,,
6.63175,3.37E-06,-0.001389101,,,,,,,,,,,,,,
6.63185,3.38E-06,-0.00147896,,,,,,,,,,,,,,
6.63195,3.39E-06,-0.001224935,,,,,,,,,,,,,,
6.63205,6.27E-06,-3.672734261,,,,,,,,,,,,,,
6.63215,3.77E-06,-9.995290756,,,,,,,,,,,,,,
6.63225,8.22E-07,-9.995480537,,,,,,,,,,,,,,
6.63235,3.11E-07,-9.996062279,,,,,,,,,,,,,,
6.63245,1.65E-07,-9.996303558,,,,,,,,,,,,,,
6.63255,1.07E-07,-9.996370316,,,,,,,,,,,,,,
6.63265,7.74E-08,-9.996324539,,,,,,,,,,,,,,
6.63275,5.96E-08,-9.996520042,,,,,,,,,,,,,,
6.63285,4.77E-08,-9.99639225,,,,,,,,,,,,,,
6.63295,3.92E-08,-9.996151924,,,,,,,,,,,,,,
6.63305,-4.02E-06,-6.334628582,,,,,,,,,,,,,,
6.63315,-2.14E-06,-0.002511878,,,,,,,,,,,,,,
6.63325,2.02E-06,-0.002055688,,,,,,,,,,,,,,
6.63335,2.89E-06,-0.00170505,,,,,,,,,,,,,,
6.63345,3.16E-06,-0.001621524,,,,,,,,,,,,,,
6.63355,3.28E-06,-0.001318031,,,,,,,,,,,,,,
6.63365,3.34E-06,-0.001295162,,,,,,,,,,,,,,
6.63375,3.37E-06,-0.001320986,,,,,,,,,,,,,,
6.63385,3.39E-06,-0.001399305,,,,,,,,,,,,,,
6.63395,3.40E-06,-0.00129108,,,,,,,,,,,,,,
6.63405,6.26E-06,-3.652895212,,,,,,,,,,,,,,
6.63415,3.79E-06,-9.995371819,,,,,,,,,,,,,,
6.63425,8.23E-07,-9.995648384,,,,,,,,,,,,,,
6.63435,3.11E-07,-9.996330261,,,,,,,,,,,,,,
6.63445,1.65E-07,-9.996189117,,,,,,,,,,,,,,
6.63455,1.07E-07,-9.996148109,,,,,,,,,,,,,,
6.63465,7.68E-08,-9.995758057,,,,,,,,,,,,,,
6.63475,5.94E-08,-9.995887756,,,,,,,,,,,,,,
6.63485,4.75E-08,-9.995986938,,,,,,,,,,,,,,
6.63495,3.87E-08,-9.996089935,,,,,,,,,,,,,,
6.63505,-4.00E-06,-6.354515076,,,,,,,,,,,,,,
6.63515,-2.16E-06,-0.002342927,,,,,,,,,,,,,,
6.63525,2.02E-06,-0.002015861,,,,,,,,,,,,,,
6.63535,2.89E-06,-0.001450602,,,,,,,,,,,,,,
6.63545,3.17E-06,-0.001626379,,,,,,,,,,,,,,
6.63555,3.28E-06,-0.001379391,,,,,,,,,,,,,,
6.63565,3.34E-06,-0.001259837,,,,,,,,,,,,,,
6.63575,3.37E-06,-0.001316061,,,,,,,,,,,,,,
6.63585,3.39E-06,-0.001250127,,,,,,,,,,,,,,
6.63595,3.40E-06,-0.001191018,,,,,,,,,,,,,,
6.63605,6.25E-06,-3.632610321,,,,,,,,,,,,,,
6.63615,3.80E-06,-9.99503231,,,,,,,,,,,,,,
6.63625,8.25E-07,-9.99520874,,,,,,,,,,,,,,
6.63635,3.11E-07,-9.99593544,,,,,,,,,,,,,,
6.63645,1.65E-07,-9.995981216,,,,,,,,,,,,,,
6.63655,1.07E-07,-9.996124268,,,,,,,,,,,,,,
6.63665,7.72E-08,-9.996031761,,,,,,,,,,,,,,
6.63675,5.94E-08,-9.99620533,,,,,,,,,,,,,,
6.63685,4.80E-08,-9.996184349,,,,,,,,,,,,,,
6.63695,3.97E-08,-9.996217728,,,,,,,,,,,,,,
6.63705,-3.98E-06,-6.374731541,,,,,,,,,,,,,,
6.63715,-2.18E-06,-0.002230339,,,,,,,,,,,,,,
6.63725,2.02E-06,-0.001928746,,,,,,,,,,,,,,
6.63735,2.89E-06,-0.0014252,,,,,,,,,,,,,,
6.63745,3.17E-06,-0.001450813,,,,,,,,,,,,,,
6.63755,3.28E-06,-0.001486771,,,,,,,,,,,,,,
6.63765,3.34E-06,-0.001382346,,,,,,,,,,,,,,
6.63775,3.38E-06,-0.001360181,,,,,,,,,,,,,,
6.63785,3.39E-06,-0.001233731,,,,,,,,,,,,,,
6.63795,3.40E-06,-0.000817792,,,,,,,,,,,,,,
6.63805,6.24E-06,-3.612637997,,,,,,,,,,,,,,
6.63815,3.82E-06,-9.994963646,,,,,,,,,,,,,,
6.63825,8.27E-07,-9.995306969,,,,,,,,,,,,,,
6.63835,3.12E-07,-9.995918274,,,,,,,,,,,,,,
6.63845,1.65E-07,-9.995896339,,,,,,,,,,,,,,
6.63855,1.07E-07,-9.995897293,,,,,,,,,,,,,,
6.63865,7.72E-08,-9.995991707,,,,,,,,,,,,,,
6.63875,5.94E-08,-9.996094704,,,,,,,,,,,,,,
6.63885,4.76E-08,-9.99608326,,,,,,,,,,,,,,
6.63895,3.94E-08,-9.996190071,,,,,,,,,,,,,,
6.63905,-3.96E-06,-6.394386292,,,,,,,,,,,,,,
6.63915,-2.20E-06,-0.002092561,,,,,,,,,,,,,,
6.63925,2.01E-06,-0.001723556,,,,,,,,,,,,,,
6.63935,2.89E-06,-0.001051058,,,,,,,,,,,,,,
6.63945,3.17E-06,-0.001006446,,,,,,,,,,,,,,
6.63955,3.28E-06,-0.000621327,,,,,,,,,,,,,,
6.63965,3.34E-06,-0.000802381,,,,,,,,,,,,,,
6.63975,3.38E-06,-0.000918628,,,,,,,,,,,,,,
6.63985,3.40E-06,-0.000977243,,,,,,,,,,,,,,
6.63995,3.41E-06,-0.000928549,,,,,,,,,,,,,,
6.64005,6.23E-06,-3.592618465,,,,,,,,,,,,,,
6.64015,3.83E-06,-9.995288849,,,,,,,,,,,,,,
6.64025,8.30E-07,-9.995360374,,,,,,,,,,,,,,
6.64035,3.13E-07,-9.995744705,,,,,,,,,,,,,,
6.64045,1.65E-07,-9.995582581,,,,,,,,,,,,,,
6.64055,1.07E-07,-9.99605751,,,,,,,,,,,,,,
6.64065,7.73E-08,-9.996099472,,,,,,,,,,,,,,
6.64075,5.93E-08,-9.996078491,,,,,,,,,,,,,,
6.64085,4.74E-08,-9.996184349,,,,,,,,,,,,,,
6.64095,3.91E-08,-9.996135712,,,,,,,,,,,,,,
6.64105,-3.95E-06,-6.414470673,,,,,,,,,,,,,,
6.64115,-2.22E-06,-0.002340886,,,,,,,,,,,,,,
