A1_LTP,,,,,,,,,,,,,,,,
6.48945,2.92E-06,-0.001440258,,,,,,,,,,,,,,
6.48955,3.27E-06,-0.001083216,,,,,,,,,,,,,,
6.48965,3.47E-06,-0.000910043,,,,,,,,,,,,,,
6.48975,3.54E-06,-0.000887455,,,,,,,,,,,,,,
6.48985,3.62E-06,-0.000905821,,,,,,,,,,,,,,
6.48995,3.67E-06,-0.000889566,,,,,,,,,,,,,,
6.49005,1.09E-05,-5.091868401,,,,,,,,,,,,,,
6.49015,3.37E-06,-9.996160507,,,,,,,,,,,,,,
6.49025,9.99E-07,-9.996479034,,,,,,,,,,,,,,
6.49035,3.66E-07,-9.997045517,,,,,,,,,,,,,,
6.49045,1.39E-07,-9.997112274,,,,,,,,,,,,,,
6.49055,4.90E-08,-9.997083664,,,,,,,,,,,,,,
6.49065,1.94E-08,-9.997216225,,,,,,,,,,,,,,
6.49075,-4.38E-08,-9.997382164,,,,,,,,,,,,,,
6.49085,-7.98E-08,-9.997309685,,,,,,,,,,,,,,
6.49095,-9.31E-08,-9.997429848,,,,,,,,,,,,,,
6.49105,-8.47E-06,-4.916237354,,,,,,,,,,,,,,
6.49115,-2.40E-06,-0.001911647,,,,,,,,,,,,,,
6.49125,1.02E-06,-0.001877308,,,,,,,,,,,,,,
6.49135,2.34E-06,-0.001677958,,,,,,,,,,,,,,
6.49145,2.94E-06,-0.001393675,,,,,,,,,,,,,,
6.49155,3.26E-06,-0.001339352,,,,,,,,,,,,,,
6.49165,3.45E-06,-0.001014397,,,,,,,,,,,,,,
6.49175,3.58E-06,-0.000770364,,,,,,,,,,,,,,
6.49185,3.61E-06,-0.00087303,,,,,,,,,,,,,,
6.49195,3.64E-06,-0.000981043,,,,,,,,,,,,,,
6.49205,1.09E-05,-5.072046757,,,,,,,,,,,,,,
6.49215,3.36E-06,-9.995911598,,,,,,,,,,,,,,
6.49225,9.93E-07,-9.996240616,,,,,,,,,,,,,,
6.49235,3.99E-07,-9.996683121,,,,,,,,,,,,,,
6.49245,1.42E-07,-9.996480942,,,,,,,,,,,,,,
6.49255,4.21E-08,-9.996460915,,,,,,,,,,,,,,
6.49265,-1.51E-08,-9.996679306,,,,,,,,,,,,,,
6.49275,-6.92E-08,-9.996994972,,,,,,,,,,,,,,
6.49285,-9.98E-08,-9.996862411,,,,,,,,,,,,,,
6.49295,-1.01E-07,-9.997056007,,,,,,,,,,,,,,
6.49305,-8.42E-06,-4.935996532,,,,,,,,,,,,,,
6.49315,-2.36E-06,-0.002405975,,,,,,,,,,,,,,
6.49325,1.02E-06,-0.001675706,,,,,,,,,,,,,,
6.49335,2.30E-06,-0.001251534,,,,,,,,,,,,,,
6.49345,2.92E-06,-0.001028541,,,,,,,,,,,,,,
6.49355,3.24E-06,-0.001057814,,,,,,,,,,,,,,
6.49365,3.44E-06,-0.001064639,,,,,,,,,,,,,,
6.49375,3.55E-06,-0.001005179,,,,,,,,,,,,,,
6.49385,3.59E-06,-0.000812233,,,,,,,,,,,,,,
6.49395,3.62E-06,-0.000776979,,,,,,,,,,,,,,
6.49405,1.09E-05,-5.051713943,,,,,,,,,,,,,,
6.49415,3.36E-06,-9.995970726,,,,,,,,,,,,,,
6.49425,9.47E-07,-9.996264458,,,,,,,,,,,,,,
6.49435,3.81E-07,-9.996652603,,,,,,,,,,,,,,
6.49445,1.40E-07,-9.996901512,,,,,,,,,,,,,,
6.49455,4.93E-08,-9.996600151,,,,,,,,,,,,,,
6.49465,-1.88E-08,-9.997066498,,,,,,,,,,,,,,
6.49475,-4.95E-08,-9.996891022,,,,,,,,,,,,,,
6.49485,-1.06E-07,-9.997263908,,,,,,,,,,,,,,
6.49495,-1.20E-07,-9.997177124,,,,,,,,,,,,,,
6.49505,-8.46E-06,-4.956069469,,,,,,,,,,,,,,
6.49515,-2.42E-06,-0.001930083,,,,,,,,,,,,,,
6.49525,1.01E-06,-0.001650374,,,,,,,,,,,,,,
6.49535,2.29E-06,-0.001532087,,,,,,,,,,,,,,
6.49545,2.90E-06,-0.001403105,,,,,,,,,,,,,,
6.49555,3.21E-06,-0.001318453,,,,,,,,,,,,,,
6.49565,3.41E-06,-0.001302409,,,,,,,,,,,,,,
6.49575,3.55E-06,-0.001049299,,,,,,,,,,,,,,
6.49585,3.62E-06,-0.000960144,,,,,,,,,,,,,,
6.49595,3.65E-06,-0.001174764,,,,,,,,,,,,,,
6.49605,1.08E-05,-5.032100677,,,,,,,,,,,,,,
6.49615,3.33E-06,-9.996086121,,,,,,,,,,,,,,
6.49625,9.73E-07,-9.996039391,,,,,,,,,,,,,,
6.49635,3.61E-07,-9.99664402,,,,,,,,,,,,,,
6.49645,1.13E-07,-9.996587753,,,,,,,,,,,,,,
6.49655,1.70E-08,-9.996801376,,,,,,,,,,,,,,
6.49665,-5.82E-08,-9.99689579,,,,,,,,,,,,,,
6.49675,-1.01E-07,-9.997378349,,,,,,,,,,,,,,
6.49685,-8.62E-08,-9.997203827,,,,,,,,,,,,,,
6.49695,-1.17E-07,-9.997340202,,,,,,,,,,,,,,
6.49705,-8.45E-06,-4.975978374,,,,,,,,,,,,,,
6.49715,-2.40E-06,-0.002020294,,,,,,,,,,,,,,
6.49725,1.02E-06,-0.001694565,,,,,,,,,,,,,,
6.49735,2.32E-06,-0.001339915,,,,,,,,,,,,,,
6.49745,2.91E-06,-0.001454684,,,,,,,,,,,,,,
6.49755,3.24E-06,-0.001577756,,,,,,,,,,,,,,
6.49765,3.39E-06,-0.001400853,,,,,,,,,,,,,,
6.49775,3.52E-06,-0.001470587,,,,,,,,,,,,,,
6.49785,3.59E-06,-0.001357014,,,,,,,,,,,,,,
6.49795,3.63E-06,-0.001270604,,,,,,,,,,,,,,
6.49805,1.08E-05,-5.012286186,,,,,,,,,,,,,,
6.49815,3.35E-06,-9.995970726,,,,,,,,,,,,,,
6.49825,9.72E-07,-9.99620533,,,,,,,,,,,,,,
6.49835,3.90E-07,-9.996438026,,,,,,,,,,,,,,
6.49845,9.43E-08,-9.996469498,,,,,,,,,,,,,,
6.49855,3.38E-08,-9.996883392,,,,,,,,,,,,,,
6.49865,-5.28E-08,-9.996954918,,,,,,,,,,,,,,
6.49875,-8.56E-08,-9.996979713,,,,,,,,,,,,,,
6.49885,-1.01E-07,-9.997019768,,,,,,,,,,,,,,
6.49895,-1.30E-07,-9.997225761,,,,,,,,,,,,,,
6.49905,-8.50E-06,-4.996060371,,,,,,,,,,,,,,
6.49915,-2.50E-06,-0.002137103,,,,,,,,,,,,,,
6.49925,9.77E-07,-0.002195015,,,,,,,,,,,,,,
6.49935,2.28E-06,-0.001792164,,,,,,,,,,,,,,
6.49945,2.86E-06,-0.001566708,,,,,,,,,,,,,,
6.49955,3.21E-06,-0.00153455,,,,,,,,,,,,,,
6.49965,3.44E-06,-0.001583174,,,,,,,,,,,,,,
6.49975,3.47E-06,-0.001660085,,,,,,,,,,,,,,
6.49985,3.57E-06,-0.001393324,,,,,,,,,,,,,,
6.49995,3.64E-06,-0.001451447,,,,,,,,,,,,,,
6.50005,1.08E-05,-4.99212122,,,,,,,,,,,,,,
6.50015,3.37E-06,-9.995940208,,,,,,,,,,,,,,
6.50025,9.52E-07,-9.996235847,,,,,,,,,,,,,,
6.50035,3.83E-07,-9.996871948,,,,,,,,,,,,,,
6.50045,1.07E-07,-9.996692657,,,,,,,,,,,,,,
6.50055,-1.98E-08,-9.996824265,,,,,,,,,,,,,,
6.50065,-9.21E-08,-9.996783257,,,,,,,,,,,,,,
6.50075,-8.82E-08,-9.99682045,,,,,,,,,,,,,,
6.50085,-1.16E-07,-9.996886253,,,,,,,,,,,,,,
6.50095,-1.32E-07,-9.996993065,,,,,,,,,,,,,,
6.50105,-8.45E-06,-5.016222477,,,,,,,,,,,,,,
6.50115,-2.47E-06,-0.002033382,,,,,,,,,,,,,,
6.50125,1.03E-06,-0.001856831,,,,,,,,,,,,,,
6.50135,2.29E-06,-0.001461369,,,,,,,,,,,,,,
6.50145,2.91E-06,-0.001716871,,,,,,,,,,,,,,
6.50155,3.24E-06,-0.001331612,,,,,,,,,,,,,,
6.50165,3.41E-06,-0.001002576,,,,,,,,,,,,,,
6.50175,3.54E-06,-0.000915602,,,,,,,,,,,,,,
6.50185,3.61E-06,-0.000944452,,,,,,,,,,,,,,
6.50195,3.62E-06,-0.000716956,,,,,,,,,,,,,,
6.50205,1.08E-05,-4.97188139,,,,,,,,,,,,,,
6.50215,3.39E-06,-9.995825768,,,,,,,,,,,,,,
6.50225,9.58E-07,-9.995902061,,,,,,,,,,,,,,
6.50235,3.49E-07,-9.996125221,,,,,,,,,,,,,,
6.50245,1.24E-07,-9.996481895,,,,,,,,,,,,,,
6.50255,1.04E-08,-9.996542931,,,,,,,,,,,,,,
6.50265,-5.36E-08,-9.996833801,,,,,,,,,,,,,,
6.50275,-1.06E-07,-9.996937752,,,,,,,,,,,,,,
6.50285,-1.12E-07,-9.996871948,,,,,,,,,,,,,,
6.50295,-1.19E-07,-9.996783257,,,,,,,,,,,,,,
6.50305,-8.43E-06,-5.035560131,,,,,,,,,,,,,,
6.50315,-2.48E-06,-0.001927057,,,,,,,,,,,,,,
6.50325,1.01E-06,-0.001902007,,,,,,,,,,,,,,
6.50335,2.31E-06,-0.001445114,,,,,,,,,,,,,,
6.50345,2.93E-06,-0.00126807,,,,,,,,,,,,,,
6.50355,3.23E-06,-0.000868245,,,,,,,,,,,,,,
6.50365,3.44E-06,-0.000905328,,,,,,,,,,,,,,
6.50375,3.55E-06,-0.001025163,,,,,,,,,,,,,,
6.50385,3.60E-06,-0.000923694,,,,,,,,,,,,,,
6.50395,3.63E-06,-0.000927001,,,,,,,,,,,,,,
6.50405,1.08E-05,-4.951915741,,,,,,,,,,,,,,
6.50415,3.44E-06,-9.995839119,,,,,,,,,,,,,,
6.50425,1.01E-06,-9.996203423,,,,,,,,,,,,,,
6.50435,3.77E-07,-9.996273041,,,,,,,,,,,,,,
6.50445,1.59E-07,-9.996393204,,,,,,,,,,,,,,
6.50455,3.96E-08,-9.996383667,,,,,,,,,,,,,,
6.50465,-4.82E-08,-9.996606827,,,,,,,,,,,,,,
6.50475,-8.05E-08,-9.996940613,,,,,,,,,,,,,,
6.50485,-1.03E-07,-9.996892929,,,,,,,,,,,,,,
6.50495,-9.60E-08,-9.996864319,,,,,,,,,,,,,,
6.50505,-8.40E-06,-5.055837154,,,,,,,,,,,,,,
6.50515,-2.44E-06,-0.002283748,,,,,,,,,,,,,,
6.50525,1.01E-06,-0.0018854,,,,,,,,,,,,,,
6.50535,2.33E-06,-0.001244497,,,,,,,,,,,,,,
6.50545,2.99E-06,-0.001237531,,,,,,,,,,,,,,
6.50555,3.32E-06,-0.000986039,,,,,,,,,,,,,,
6.50565,3.48E-06,-0.000905047,,,,,,,,,,,,,,
6.50575,3.58E-06,-0.00105711,,,,,,,,,,,,,,
6.50585,3.64E-06,-0.000973444,,,,,,,,,,,,,,
6.50595,3.67E-06,-0.000862827,,,,,,,,,,,,,,
6.50605,1.08E-05,-4.931528091,,,,,,,,,,,,,,
6.50615,3.45E-06,-9.99544239,,,,,,,,,,,,,,
6.50625,1.04E-06,-9.995717049,,,,,,,,,,,,,,
6.50635,4.20E-07,-9.99611187,,,,,,,,,,,,,,
6.50645,1.86E-07,-9.996495247,,,,,,,,,,,,,,
6.50655,5.97E-08,-9.996529579,,,,,,,,,,,,,,
6.50665,1.91E-08,-9.996809006,,,,,,,,,,,,,,
6.50675,-1.30E-08,-9.997170448,,,,,,,,,,,,,,
6.50685,-7.11E-08,-9.997092247,,,,,,,,,,,,,,
6.50695,-5.56E-08,-9.996837616,,,,,,,,,,,,,,
6.50705,-8.35E-06,-5.075919151,,,,,,,,,,,,,,
6.50715,-2.45E-06,-0.00199081,,,,,,,,,,,,,,
6.50725,1.05E-06,-0.00153828,,,,,,,,,,,,,,
6.50735,2.35E-06,-0.001300791,,,,,,,,,,,,,,
6.50745,2.97E-06,-0.001030933,,,,,,,,,,,,,,
6.50755,3.31E-06,-0.000951419,,,,,,,,,,,,,,
6.50765,3.50E-06,-0.00104374,,,,,,,,,,,,,,
6.50775,3.56E-06,-0.000950011,,,,,,,,,,,,,,
6.50785,3.64E-06,-0.000906102,,,,,,,,,,,,,,
6.50795,3.68E-06,-0.000972669,,,,,,,,,,,,,,
6.50805,1.09E-05,-4.911939621,,,,,,,,,,,,,,
6.50815,3.49E-06,-9.99554348,,,,,,,,,,,,,,
6.50825,1.02E-06,-9.995943069,,,,,,,,,,,,,,
6.50835,4.03E-07,-9.996319771,,,,,,,,,,,,,,
6.50845,1.56E-07,-9.996641159,,,,,,,,,,,,,,
6.50855,3.99E-08,-9.996702194,,,,,,,,,,,,,,
6.50865,1.53E-08,-9.996710777,,,,,,,,,,,,,,
6.50875,-7.13E-09,-9.996817589,,,,,,,,,,,,,,
6.50885,-5.12E-08,-9.997119904,,,,,,,,,,,,,,
6.50895,-3.22E-08,-9.996957779,,,,,,,,,,,,,,
6.50905,-8.31E-06,-5.095808983,,,,,,,,,,,,,,
6.50915,-2.43E-06,-0.001782594,,,,,,,,,,,,,,
6.50925,1.03E-06,-0.001558545,,,,,,,,,,,,,,
6.50935,2.37E-06,-0.001097712,,,,,,,,,,,,,,
6.50945,2.96E-06,-0.001010808,,,,,,,,,,,,,,
6.50955,3.25E-06,-0.00106281,,,,,,,,,,,,,,
6.50965,3.47E-06,-0.001080824,,,,,,,,,,,,,,
6.50975,3.58E-06,-0.001126633,,,,,,,,,,,,,,
6.50985,3.62E-06,-0.000997157,,,,,,,,,,,,,,
6.50995,3.69E-06,-0.000849035,,,,,,,,,,,,,,
6.51005,1.08E-05,-4.891930103,,,,,,,,,,,,,,
6.51015,3.47E-06,-9.995967865,,,,,,,,,,,,,,
6.51025,9.85E-07,-9.996222496,,,,,,,,,,,,,,
6.51035,3.63E-07,-9.996441841,,,,,,,,,,,,,,
6.51045,1.19E-07,-9.99653244,,,,,,,,,,,,,,
6.51055,1.51E-08,-9.996966362,,,,,,,,,,,,,,
6.51065,-3.60E-08,-9.996876717,,,,,,,,,,,,,,
6.51075,-5.24E-08,-9.997069359,,,,,,,,,,,,,,
6.51085,-4.60E-08,-9.997330666,,,,,,,,,,,,,,
6.51095,-9.23E-08,-9.997119904,,,,,,,,,,,,,,
6.51105,-8.36E-06,-5.115932465,,,,,,,,,,,,,,
6.51115,-2.47E-06,-0.001775979,,,,,,,,,,,,,,
6.51125,1.02E-06,-0.001539265,,,,,,,,,,,,,,
6.51135,2.31E-06,-0.001335552,,,,,,,,,,,,,,
6.51145,2.92E-06,-0.001084764,,,,,,,,,,,,,,
6.51155,3.26E-06,-0.000917642,,,,,,,,,,,,,,
6.51165,3.44E-06,-0.001201855,,,,,,,,,,,,,,
6.51175,3.56E-06,-0.000832428,,,,,,,,,,,,,,
6.51185,3.62E-06,-0.000590084,,,,,,,,,,,,,,
6.51195,3.65E-06,-0.00059705,,,,,,,,,,,,,,
6.51205,1.08E-05,-4.871992111,,,,,,,,,,,,,,
6.51215,3.46E-06,-9.996186256,,,,,,,,,,,,,,
6.51225,1.00E-06,-9.996276855,,,,,,,,,,,,,,
6.51235,3.81E-07,-9.996805191,,,,,,,,,,,,,,
6.51245,1.47E-07,-9.996793747,,,,,,,,,,,,,,
6.51255,2.64E-08,-9.99698925,,,,,,,,,,,,,,
6.51265,-4.19E-08,-9.996738434,,,,,,,,,,,,,,
6.51275,-7.13E-08,-9.997162819,,,,,,,,,,,,,,
6.51285,-5.92E-08,-9.997108459,,,,,,,,,,,,,,
6.51295,-7.89E-08,-9.997057915,,,,,,,,,,,,,,
6.51305,-8.35E-06,-5.135915756,,,,,,,,,,,,,,
6.51315,-2.49E-06,-0.002306969,,,,,,,,,,,,,,
6.51325,1.01E-06,-0.002096149,,,,,,,,,,,,,,
6.51335,2.32E-06,-0.001589859,,,,,,,,,,,,,,
6.51345,2.95E-06,-0.001637779,,,,,,,,,,,,,,
6.51355,3.27E-06,-0.00138305,,,,,,,,,,,,,,
6.51365,3.47E-06,-0.00130825,,,,,,,,,,,,,,
6.51375,3.55E-06,-0.00139269,,,,,,,,,,,,,,
6.51385,3.64E-06,-0.001564738,,,,,,,,,,,,,,
6.51395,3.68E-06,-0.001660929,,,,,,,,,,,,,,
6.51405,1.08E-05,-4.852778435,,,,,,,,,,,,,,
6.51415,3.47E-06,-9.996463776,,,,,,,,,,,,,,
6.51425,1.00E-06,-9.996274948,,,,,,,,,,,,,,
6.51435,3.61E-07,-9.996712685,,,,,,,,,,,,,,
6.51445,1.29E-07,-9.996750832,,,,,,,,,,,,,,
6.51455,-8.54E-09,-9.996746063,,,,,,,,,,,,,,
6.51465,-5.27E-08,-9.996727943,,,,,,,,,,,,,,
6.51475,-7.91E-08,-9.996916771,,,,,,,,,,,,,,
6.51485,-1.10E-07,-9.997063637,,,,,,,,,,,,,,
6.51495,-1.16E-07,-9.996963501,,,,,,,,,,,,,,
6.51505,-8.34E-06,-5.155689716,,,,,,,,,,,,,,
6.51515,-2.51E-06,-0.002139566,,,,,,,,,,,,,,
6.51525,1.02E-06,-0.001656567,,,,,,,,,,,,,,
6.51535,2.33E-06,-0.001201996,,,,,,,,,,,,,,
6.51545,2.96E-06,-0.001289532,,,,,,,,,,,,,,
6.51555,3.30E-06,-0.001119596,,,,,,,,,,,,,,
6.51565,3.47E-06,-0.001288547,,,,,,,,,,,,,,
6.51575,3.58E-06,-0.0014309,,,,,,,,,,,,,,
6.51585,3.61E-06,-0.001294317,,,,,,,,,,,,,,
6.51595,3.67E-06,-0.001266874,,,,,,,,,,,,,,
6.51605,1.08E-05,-4.832456589,,,,,,,,,,,,,,
6.51615,3.47E-06,-9.995882988,,,,,,,,,,,,,,
6.51625,1.02E-06,-9.996234894,,,,,,,,,,,,,,
6.51635,3.66E-07,-9.996704102,,,,,,,,,,,,,,
6.51645,1.16E-07,-9.996746063,,,,,,,,,,,,,,
6.51655,9.45E-09,-9.996955872,,,,,,,,,,,,,,
6.51665,-9.21E-09,-9.997057915,,,,,,,,,,,,,,
6.51675,-9.45E-08,-9.997015953,,,,,,,,,,,,,,
6.51685,-1.29E-07,-9.997117043,,,,,,,,,,,,,,
6.51695,-1.31E-07,-9.997211456,,,,,,,,,,,,,,
6.51705,-8.33E-06,-5.175852299,,,,,,,,,,,,,,
6.51715,-2.53E-06,-0.001961115,,,,,,,,,,,,,,
6.51725,1.01E-06,-0.001727426,,,,,,,,,,,,,,
6.51735,2.33E-06,-0.001307124,,,,,,,,,,,,,,
6.51745,2.92E-06,-0.001222121,,,,,,,,,,,,,,
6.51755,3.25E-06,-0.001272926,,,,,,,,,,,,,,
6.51765,3.42E-06,-0.001033467,,,,,,,,,,,,,,
6.51775,3.56E-06,-0.001021152,,,,,,,,,,,,,,
6.51785,3.65E-06,-0.000686698,,,,,,,,,,,,,,
6.51795,3.69E-06,-0.001107352,,,,,,,,,,,,,,
6.51805,1.08E-05,-4.812281132,,,,,,,,,,,,,,
6.51815,3.49E-06,-9.995556831,,,,,,,,,,,,,,
6.51825,9.77E-07,-9.995851517,,,,,,,,,,,,,,
6.51835,3.80E-07,-9.99656868,,,,,,,,,,,,,,
6.51845,1.47E-07,-9.996387482,,,,,,,,,,,,,,
6.51855,2.47E-08,-9.99637413,,,,,,,,,,,,,,
6.51865,1.16E-09,-9.996274948,,,,,,,,,,,,,,
6.51875,-4.28E-08,-9.996778488,,,,,,,,,,,,,,
6.51885,-1.17E-07,-9.996704102,,,,,,,,,,,,,,
6.51895,-1.06E-07,-9.997026443,,,,,,,,,,,,,,
6.51905,-8.30E-06,-5.195791245,,,,,,,,,,,,,,
6.51915,-2.51E-06,-0.001920373,,,,,,,,,,,,,,
6.51925,1.01E-06,-0.001619272,,,,,,,,,,,,,,
6.51935,2.36E-06,-0.001145069,,,,,,,,,,,,,,
6.51945,2.93E-06,-0.001419641,,,,,,,,,,,,,,
6.51955,3.28E-06,-0.001263848,,,,,,,,,,,,,,
6.51965,3.47E-06,-0.001155061,,,,,,,,,,,,,,
6.51975,3.54E-06,-0.001196648,,,,,,,,,,,,,,
6.51985,3.60E-06,-0.001045781,,,,,,,,,,,,,,
6.51995,3.66E-06,-0.000819129,,,,,,,,,,,,,,
6.52005,1.08E-05,-4.79221487,,,,,,,,,,,,,,
6.52015,3.51E-06,-9.995785713,,,,,,,,,,,,,,
6.52025,1.02E-06,-9.996234894,,,,,,,,,,,,,,
6.52035,3.85E-07,-9.996656418,,,,,,,,,,,,,,
6.52045,1.47E-07,-9.996909142,,,,,,,,,,,,,,
6.52055,1.10E-08,-9.996734619,,,,,,,,,,,,,,
6.52065,-4.44E-08,-9.996717453,,,,,,,,,,,,,,
6.52075,-6.81E-08,-9.996898651,,,,,,,,,,,,,,
6.52085,-7.56E-08,-9.996822357,,,,,,,,,,,,,,
6.52095,-1.07E-07,-9.996776581,,,,,,,,,,,,,,
6.52105,-8.26E-06,-5.215529919,,,,,,,,,,,,,,
6.52115,-2.55E-06,-0.001866964,,,,,,,,,,,,,,
6.52125,9.85E-07,-0.00155552,,,,,,,,,,,,,,
6.52135,2.31E-06,-0.001270181,,,,,,,,,,,,,,
6.52145,2.92E-06,-0.000954585,,,,,,,,,,,,,,
6.52155,3.27E-06,-0.001078642,,,,,,,,,,,,,,
6.52165,3.45E-06,-0.001060839,,,,,,,,,,,,,,
6.52175,3.57E-06,-0.000911028,,,,,,,,,,,,,,
6.52185,3.61E-06,-0.000837002,,,,,,,,,,,,,,
6.52195,3.64E-06,-0.000727863,,,,,,,,,,,,,,
6.52205,1.08E-05,-4.772037983,,,,,,,,,,,,,,
6.52215,3.51E-06,-9.995979309,,,,,,,,,,,,,,
6.52225,9.97E-07,-9.996189117,,,,,,,,,,,,,,
6.52235,3.81E-07,-9.996537209,,,,,,,,,,,,,,
6.52245,1.40E-07,-9.9968853,,,,,,,,,,,,,,
6.52255,5.95E-08,-9.997169495,,,,,,,,,,,,,,
6.52265,-2.70E-08,-9.997046471,,,,,,,,,,,,,,
6.52275,-6.70E-08,-9.997015953,,,,,,,,,,,,,,
6.52285,-1.07E-07,-9.997106552,,,,,,,,,,,,,,
6.52295,-1.31E-07,-9.997120857,,,,,,,,,,,,,,
6.52305,-8.29E-06,-5.236013412,,,,,,,,,,,,,,
6.52315,-2.57E-06,-0.002330331,,,,,,,,,,,,,,
6.52325,9.82E-07,-0.002008965,,,,,,,,,,,,,,
6.52335,2.30E-06,-0.001435966,,,,,,,,,,,,,,
6.52345,2.92E-06,-0.001305998,,,,,,,,,,,,,,
6.52355,3.25E-06,-0.001441314,,,,,,,,,,,,,,
6.52365,3.44E-06,-0.001155764,,,,,,,,,,,,,,
6.52375,3.54E-06,-0.001304661,,,,,,,,,,,,,,
6.52385,3.62E-06,-0.001218462,,,,,,,,,,,,,,
6.52395,3.66E-06,-0.001006023,,,,,,,,,,,,,,
6.52405,1.08E-05,-4.752098083,,,,,,,,,,,,,,
6.52415,3.49E-06,-9.995958328,,,,,,,,,,,,,,
6.52425,9.87E-07,-9.996256828,,,,,,,,,,,,,,
6.52435,3.75E-07,-9.996655464,,,,,,,,,,,,,,
6.52445,1.37E-07,-9.996780396,,,,,,,,,,,,,,
6.52455,4.60E-08,-9.996953011,,,,,,,,,,,,,,
6.52465,-3.03E-08,-9.99724102,,,,,,,,,,,,,,
6.52475,-6.96E-08,-9.99715519,,,,,,,,,,,,,,
6.52485,-8.75E-08,-9.997247696,,,,,,,,,,,,,,
6.52495,-1.21E-07,-9.996967316,,,,,,,,,,,,,,
6.52505,-8.27E-06,-5.255716324,,,,,,,,,,,,,,
6.52515,-2.59E-06,-0.002379869,,,,,,,,,,,,,,
6.52525,9.66E-07,-0.002074758,,,,,,,,,,,,,,
6.52535,2.33E-06,-0.001555379,,,,,,,,,,,,,,
6.52545,2.94E-06,-0.001320986,,,,,,,,,,,,,,
6.52555,3.31E-06,-0.001279047,,,,,,,,,,,,,,
6.52565,3.52E-06,-0.001258852,,,,,,,,,,,,,,
6.52575,3.58E-06,-0.001008627,,,,,,,,,,,,,,
6.52585,3.63E-06,-0.000914968,,,,,,,,,,,,,,
6.52595,3.67E-06,-0.001082161,,,,,,,,,,,,,,
6.52605,1.08E-05,-4.732095718,,,,,,,,,,,,,,
6.52615,3.53E-06,-9.995588303,,,,,,,,,,,,,,
6.52625,1.02E-06,-9.995900154,,,,,,,,,,,,,,
6.52635,3.95E-07,-9.996265411,,,,,,,,,,,,,,
6.52645,1.55E-07,-9.996481895,,,,,,,,,,,,,,
6.52655,1.28E-08,-9.996648788,,,,,,,,,,,,,,
6.52665,-2.76E-08,-9.996627808,,,,,,,,,,,,,,
6.52675,-7.29E-08,-9.99660778,,,,,,,,,,,,,,
6.52685,-9.65E-08,-9.996716499,,,,,,,,,,,,,,
6.52695,-9.95E-08,-9.996727943,,,,,,,,,,,,,,
6.52705,-8.22E-06,-5.275936604,,,,,,,,,,,,,,
6.52715,-2.57E-06,-0.002265241,,,,,,,,,,,,,,
6.52725,1.00E-06,-0.001759795,,,,,,,,,,,,,,
6.52735,2.35E-06,-0.0011932,,,,,,,,,,,,,,
6.52745,2.95E-06,-0.001371369,,,,,,,,,,,,,,
6.52755,3.31E-06,-0.001246397,,,,,,,,,,,,,,
6.52765,3.49E-06,-0.001183982,,,,,,,,,,,,,,
6.52775,3.59E-06,-0.001037196,,,,,,,,,,,,,,
6.52785,3.64E-06,-0.001084905,,,,,,,,,,,,,,
6.52795,3.73E-06,-0.001211425,,,,,,,,,,,,,,
6.52805,1.08E-05,-4.712046623,,,,,,,,,,,,,,
6.52815,3.53E-06,-9.995301247,,,,,,,,,,,,,,
6.52825,1.03E-06,-9.995580673,,,,,,,,,,,,,,
6.52835,3.92E-07,-9.996185303,,,,,,,,,,,,,,
6.52845,1.28E-07,-9.99626255,,,,,,,,,,,,,,
6.52855,5.30E-08,-9.996237755,,,,,,,,,,,,,,
6.52865,-7.81E-09,-9.996247292,,,,,,,,,,,,,,
6.52875,-6.59E-08,-9.996224403,,,,,,,,,,,,,,
6.52885,-9.60E-08,-9.996172905,,,,,,,,,,,,,,
6.52895,-1.18E-07,-9.99612236,,,,,,,,,,,,,,
6.52905,-8.26E-06,-5.295212746,,,,,,,,,,,,,,
6.52915,-2.64E-06,-0.002051888,,,,,,,,,,,,,,
6.52925,9.59E-07,-0.001872523,,,,,,,,,,,,,,
6.52935,2.30E-06,-0.001565089,,,,,,,,,,,,,,
6.52945,2.94E-06,-0.001443847,,,,,,,,,,,,,,
6.52955,3.26E-06,-0.001195874,,,,,,,,,,,,,,
6.52965,3.46E-06,-0.00113198,,,,,,,,,,,,,,
6.52975,3.59E-06,-0.001415348,,,,,,,,,,,,,,
6.52985,3.63E-06,-0.001228735,,,,,,,,,,,,,,
6.52995,3.67E-06,-0.001252941,,,,,,,,,,,,,,
6.53005,1.08E-05,-4.692536354,,,,,,,,,,,,,,
6.53015,3.58E-06,-9.996153831,,,,,,,,,,,,,,
6.53025,1.01E-06,-9.995908737,,,,,,,,,,,,,,
6.53035,4.05E-07,-9.996448517,,,,,,,,,,,,,,
6.53045,1.75E-07,-9.996720314,,,,,,,,,,,,,,
6.53055,4.80E-08,-9.996930122,,,,,,,,,,,,,,
6.53065,-2.37E-08,-9.99697113,,,,,,,,,,,,,,
6.53075,-7.80E-08,-9.996939659,,,,,,,,,,,,,,
6.53085,-9.16E-08,-9.997099876,,,,,,,,,,,,,,
6.53095,-1.22E-07,-9.996730804,,,,,,,,,,,,,,
6.53105,-8.24E-06,-5.315688133,,,,,,,,,,,,,,
6.53115,-2.60E-06,-0.002357352,,,,,,,,,,,,,,
6.53125,9.74E-07,-0.001969137,,,,,,,,,,,,,,
