A1_LTD,,,,,,
 Time, MeasResult1_value, MeasResult2_value,,,,
6.47795,1.22E-07,-0.000865254,,,,
6.47805,-6.84E-06,5.209501743,,,,
6.47815,6.75E-06,9.992212296,,,,
6.47825,1.24E-05,9.991909981,,,,
6.47835,1.44E-05,9.991872787,,,,
6.47845,1.52E-05,9.99207592,,,,
6.47855,1.57E-05,9.991908073,,,,
6.47865,1.59E-05,9.991761208,,,,
6.47875,1.61E-05,9.991518974,,,,
6.47885,1.61E-05,9.991770744,,,,
6.47895,1.62E-05,9.991820335,,,,
6.47905,2.18E-05,4.791479588,,,,
6.47915,5.05E-06,-0.000925136,,,,
6.47925,1.67E-06,-0.000697358,,,,
6.47935,8.17E-07,-0.000933721,,,,
6.47945,4.87E-07,-0.00087799,,,,
6.47955,3.05E-07,-0.000860961,,,,
6.47965,2.31E-07,-0.00080312,,,,
6.47975,1.95E-07,-0.000906207,,,,
6.47985,1.47E-07,-0.000952157,,,,
6.47995,1.23E-07,-0.0011349,,,,
6.48005,-6.87E-06,5.189156532,,,,
6.48015,6.73E-06,9.991456985,,,,
6.48025,1.24E-05,9.991541862,,,,
6.48035,1.44E-05,9.991838455,,,,
6.48045,1.53E-05,9.991843224,,,,
6.48055,1.57E-05,9.991690636,,,,
6.48065,1.60E-05,9.991853714,,,,
6.48075,1.61E-05,9.991969109,,,,
6.48085,1.62E-05,9.991977692,,,,
6.48095,1.62E-05,9.992081642,,,,
6.48105,2.18E-05,4.811757088,,,,
6.48115,5.07E-06,-0.000695036,,,,
6.48125,1.59E-06,-0.000475069,,,,
6.48135,7.41E-07,-0.000464514,,,,
6.48145,4.37E-07,-0.000644301,,,,
6.48155,2.71E-07,-0.000650001,,,,
6.48165,1.86E-07,-0.000776873,,,,
6.48175,1.74E-07,-0.000766036,,,,
6.48185,1.40E-07,-0.000809664,,,,
6.48195,1.20E-07,-0.000928021,,,,
6.48205,-6.89E-06,5.169260025,,,,
6.48215,6.69E-06,9.991845131,,,,
6.48225,1.23E-05,9.991930962,,,,
6.48235,1.43E-05,9.99219799,,,,
6.48245,1.52E-05,9.992093086,,,,
6.48255,1.57E-05,9.992136002,,,,
6.48265,1.59E-05,9.992062569,,,,
6.48275,1.60E-05,9.992261887,,,,
6.48285,1.61E-05,9.991983414,,,,
6.48295,1.62E-05,9.991862297,,,,
6.48305,2.17E-05,4.831632137,,,,
6.48315,5.07E-06,-0.001320951,,,,
6.48325,1.64E-06,-0.00112519,,,,
6.48335,7.86E-07,-0.001120475,,,,
6.48345,4.63E-07,-0.001089654,,,,
6.48355,2.95E-07,-0.000904589,,,,
6.48365,1.93E-07,-0.000875387,,,,
6.48375,1.29E-07,-0.000938787,,,,
6.48385,1.16E-07,-0.000681103,,,,
6.48395,9.42E-08,-0.000663934,,,,
6.48405,-6.92E-06,5.149796963,,,,
6.48415,6.64E-06,9.992413521,,,,
6.48425,1.23E-05,9.992150307,,,,
6.48435,1.44E-05,9.992377281,,,,
6.48445,1.52E-05,9.992210388,,,,
6.48455,1.57E-05,9.992082596,,,,
6.48465,1.60E-05,9.991950989,,,,
6.48475,1.60E-05,9.992074013,,,,
6.48485,1.61E-05,9.992041588,,,,
6.48495,1.62E-05,9.991923332,,,,
6.48505,2.18E-05,4.851417542,,,,
6.48515,5.08E-06,-0.001064533,,,,
6.48525,1.62E-06,-0.000900085,,,,
6.48535,7.43E-07,-0.001119138,,,,
6.48545,4.06E-07,-0.000966793,,,,
6.48555,2.76E-07,-0.000846888,,,,
6.48565,1.95E-07,-0.00096813,,,,
6.48575,1.11E-07,-0.000543043,,,,
6.48585,8.28E-08,-0.000989381,,,,
6.48595,9.39E-08,-0.000641346,,,,
6.48605,-6.89E-06,5.129901409,,,,
6.48615,6.64E-06,9.992239952,,,,
6.48625,1.23E-05,9.992373466,,,,
6.48635,1.43E-05,9.992289543,,,,
6.48645,1.52E-05,9.992321014,,,,
6.48655,1.57E-05,9.992119789,,,,
6.48665,1.59E-05,9.992336273,,,,
6.48675,1.61E-05,9.992209435,,,,
6.48685,1.61E-05,9.992380142,,,,
6.48695,1.62E-05,9.992164612,,,,
6.48705,2.18E-05,4.871729851,,,,
6.48715,5.11E-06,-0.000850336,,,,
6.48725,1.65E-06,-0.000939843,,,,
6.48735,7.85E-07,-0.001127934,,,,
6.48745,4.71E-07,-0.000896426,,,,
6.48755,3.00E-07,-0.000734934,,,,
6.48765,2.15E-07,-0.000735215,,,,
6.48775,1.37E-07,-0.000808749,,,,
6.48785,1.43E-07,-0.000666889,,,,
6.48795,1.21E-07,-0.00088749,,,,
6.48805,-6.86E-06,5.109503746,,,,
6.48815,6.64E-06,9.991977692,,,,
6.48825,1.23E-05,9.992077827,,,,
6.48835,1.43E-05,9.991985321,,,,
6.48845,1.52E-05,9.991926193,,,,
6.48855,1.56E-05,9.992097855,,,,
6.48865,1.59E-05,9.991882324,,,,
6.48875,1.60E-05,9.992017746,,,,
6.48885,1.61E-05,9.992061615,,,,
6.48895,1.61E-05,9.992117882,,,,
6.48905,2.17E-05,4.891631603,,,,
6.48915,5.09E-06,-0.001005847,,,,
6.48925,1.62E-06,-0.000878061,,,,
6.48935,7.77E-07,-0.000870602,,,,
6.48945,4.23E-07,-0.000914863,,,,
6.48955,2.77E-07,-0.00090663,,,,
6.48965,1.62E-07,-0.000616788,,,,
6.48975,1.37E-07,-0.000655912,,,,
6.48985,1.18E-07,-0.000615592,,,,
6.48995,1.04E-07,-0.000686381,,,,
6.49005,-6.87E-06,5.089779854,,,,
6.49015,6.63E-06,9.992236137,,,,
6.49025,1.24E-05,9.992107391,,,,
6.49035,1.43E-05,9.99225235,,,,
6.49045,1.52E-05,9.99244976,,,,
6.49055,1.57E-05,9.992314339,,,,
6.49065,1.59E-05,9.992393494,,,,
6.49075,1.61E-05,9.992386818,,,,
6.49085,1.62E-05,9.992172241,,,,
6.49095,1.62E-05,9.992405891,,,,
6.49105,2.18E-05,4.912099838,,,,
6.49115,5.09E-06,-0.000396469,,,,
6.49125,1.61E-06,-0.000553246,,,,
6.49135,7.49E-07,-0.000368392,,,,
6.49145,4.30E-07,-0.000734653,,,,
6.49155,2.86E-07,-0.000827959,,,,
6.49165,2.07E-07,-0.000482598,,,,
6.49175,1.60E-07,-0.000708265,,,,
6.49185,1.63E-07,-0.000572527,,,,
6.49195,1.21E-07,-0.000367759,,,,
6.49205,-6.88E-06,5.069555283,,,,
6.49215,6.54E-06,9.992172241,,,,
6.49225,1.23E-05,9.991841316,,,,
6.49235,1.43E-05,9.991888046,,,,
6.49245,1.52E-05,9.992273331,,,,
6.49255,1.56E-05,9.992279053,,,,
6.49265,1.59E-05,9.991940498,,,,
6.49275,1.60E-05,9.992086411,,,,
6.49285,1.61E-05,9.992004395,,,,
6.49295,1.62E-05,9.992229462,,,,
6.49305,2.18E-05,4.931868076,,,,
6.49315,5.14E-06,-0.000607007,,,,
6.49325,1.67E-06,-0.0003622,,,,
6.49335,7.87E-07,-0.00032378,,,,
6.49345,4.63E-07,-0.00011683,,,,
6.49355,2.98E-07,-0.000419408,,,,
6.49365,2.23E-07,-0.000453325,,,,
6.49375,1.59E-07,-0.00057689,,,,
6.49385,1.38E-07,-0.000174038,,,,
6.49395,1.50E-07,-0.000314139,,,,
6.49405,-6.87E-06,5.049932957,,,,
6.49415,6.55E-06,9.991950989,,,,
6.49425,1.23E-05,9.991985321,,,,
6.49435,1.43E-05,9.992213249,,,,
6.49445,1.52E-05,9.991986275,,,,
6.49455,1.56E-05,9.991780281,,,,
6.49465,1.59E-05,9.991855621,,,,
6.49475,1.60E-05,9.992238998,,,,
6.49485,1.61E-05,9.992111206,,,,
6.49495,1.62E-05,9.992358208,,,,
6.49505,2.18E-05,4.951784611,,,,
6.49515,5.15E-06,-0.001023791,,,,
6.49525,1.65E-06,-0.000841822,,,,
6.49535,7.88E-07,-0.000557257,,,,
6.49545,4.53E-07,-0.000647327,,,,
6.49555,2.87E-07,-0.000735497,,,,
6.49565,1.93E-07,-0.000550221,,,,
6.49575,1.46E-07,-0.000694543,,,,
6.49585,1.24E-07,-0.000741408,,,,
6.49595,7.94E-08,-0.000604333,,,,
6.49605,-6.89E-06,5.029469013,,,,
6.49615,6.53E-06,9.992074966,,,,
6.49625,1.23E-05,9.992403984,,,,
6.49635,1.43E-05,9.992417336,,,,
6.49645,1.52E-05,9.992338181,,,,
6.49655,1.56E-05,9.992602348,,,,
6.49665,1.59E-05,9.992476463,,,,
6.49675,1.60E-05,9.992508888,,,,
6.49685,1.61E-05,9.992676735,,,,
6.49695,1.61E-05,9.992690086,,,,
6.49705,2.18E-05,4.971972466,,,,
6.49715,5.17E-06,-0.000497868,,,,
6.49725,1.65E-06,-0.000493083,,,,
6.49735,7.55E-07,-0.000442066,,,,
6.49745,4.39E-07,-0.000518907,,,,
6.49755,2.66E-07,-0.000298588,,,,
6.49765,1.67E-07,-0.000380003,,,,
6.49775,1.07E-07,-0.00044474,,,,
6.49785,1.07E-07,-0.000658234,,,,
6.49795,8.62E-08,-0.000372966,,,,
6.49805,-6.88E-06,5.010074615,,,,
6.49815,6.49E-06,9.99236393,,,,
6.49825,1.23E-05,9.992684364,,,,
6.49835,1.43E-05,9.992566109,,,,
6.49845,1.52E-05,9.992489815,,,,
6.49855,1.57E-05,9.992396355,,,,
6.49865,1.59E-05,9.992489815,,,,
6.49875,1.60E-05,9.992618561,,,,
6.49885,1.61E-05,9.992224693,,,,
6.49895,1.61E-05,9.992342949,,,,
6.49905,2.18E-05,4.991891861,,,,
6.49915,5.17E-06,-0.000843862,,,,
6.49925,1.64E-06,-0.000788835,,,,
6.49935,7.47E-07,-0.000664074,,,,
6.49945,4.59E-07,-0.000646694,,,,
6.49955,2.80E-07,-0.000641346,,,,
6.49965,1.79E-07,-0.000587797,,,,
6.49975,1.40E-07,-0.000694966,,,,
6.49985,1.14E-07,-0.000725435,,,,
6.49995,1.06E-07,-0.000667874,,,,
6.50005,-6.88E-06,4.989765167,,,,
6.50015,6.49E-06,9.992337227,,,,
6.50025,1.23E-05,9.992431641,,,,
6.50035,1.43E-05,9.992495537,,,,
6.50045,1.52E-05,9.99238205,,,,
6.50055,1.57E-05,9.992180824,,,,
6.50065,1.59E-05,9.992407799,,,,
6.50075,1.61E-05,9.992269516,,,,
6.50085,1.61E-05,9.992211342,,,,
6.50095,1.62E-05,9.992222786,,,,
6.50105,2.18E-05,5.011694908,,,,
6.50115,5.21E-06,-0.000733386,,,,
6.50125,1.70E-06,-0.000743097,,,,
6.50135,7.87E-07,-0.000704887,,,,
6.50145,4.34E-07,-0.000504623,,,,
6.50155,3.09E-07,-0.000367266,,,,
6.50165,2.26E-07,-0.000688492,,,,
6.50175,1.43E-07,-0.000959616,,,,
6.50185,1.48E-07,-0.000632972,,,,
6.50195,1.06E-07,-0.000575553,,,,
6.50205,-6.89E-06,4.970098019,,,,
6.50215,6.45E-06,9.992778778,,,,
6.50225,1.23E-05,9.992637634,,,,
6.50235,1.43E-05,9.992294312,,,,
6.50245,1.52E-05,9.992091179,,,,
6.50255,1.57E-05,9.992484093,,,,
6.50265,1.59E-05,9.99242115,,,,
6.50275,1.61E-05,9.992334366,,,,
6.50285,1.61E-05,9.992647171,,,,
6.50295,1.62E-05,9.992365837,,,,
6.50305,2.19E-05,5.031532764,,,,
6.50315,5.25E-06,-0.00060187,,,,
6.50325,1.66E-06,-0.000620377,,,,
6.50335,7.90E-07,-0.000613551,,,,
6.50345,4.37E-07,-0.000583434,,,,
6.50355,3.00E-07,-0.00056922,,,,
6.50365,2.35E-07,-0.000635576,,,,
6.50375,1.66E-07,-0.000781587,,,,
6.50385,1.52E-07,-0.00078595,,,,
6.50395,1.46E-07,-0.000548321,,,,
6.50405,-6.83E-06,4.949672222,,,,
6.50415,6.49E-06,9.992159843,,,,
6.50425,1.23E-05,9.992222786,,,,
6.50435,1.43E-05,9.992383957,,,,
6.50445,1.53E-05,9.992298126,,,,
6.50455,1.57E-05,9.992553711,,,,
6.50465,1.59E-05,9.992322922,,,,
6.50475,1.61E-05,9.992371559,,,,
6.50485,1.62E-05,9.992319107,,,,
6.50495,1.62E-05,9.992099762,,,,
6.50505,2.19E-05,5.051561356,,,,
6.50515,5.23E-06,-0.000930695,,,,
6.50525,1.66E-06,-0.000904026,,,,
6.50535,7.99E-07,-0.000921336,,,,
6.50545,4.58E-07,-0.000959405,,,,
6.50555,3.31E-07,-0.000615592,,,,
6.50565,2.09E-07,-0.000723675,,,,
6.50575,1.71E-07,-0.000800235,,,,
6.50585,1.51E-07,-0.001030898,,,,
6.50595,1.34E-07,-0.00108304,,,,
6.50605,-6.85E-06,4.929253101,,,,
6.50615,6.51E-06,9.991277695,,,,
6.50625,1.23E-05,9.991475105,,,,
6.50635,1.43E-05,9.991463661,,,,
6.50645,1.52E-05,9.991648674,,,,
6.50655,1.57E-05,9.991703987,,,,
6.50665,1.59E-05,9.991653442,,,,
6.50675,1.60E-05,9.99199295,,,,
6.50685,1.61E-05,9.991914749,,,,
6.50695,1.62E-05,9.991806984,,,,
6.50705,2.19E-05,5.071478367,,,,
6.50715,5.25E-06,-0.000857021,,,,
6.50725,1.64E-06,-0.001076284,,,,
6.50735,7.64E-07,-0.001010562,,,,
6.50745,4.42E-07,-0.00081276,,,,
6.50755,2.87E-07,-0.000895723,,,,
6.50765,2.26E-07,-0.001082195,,,,
6.50775,1.78E-07,-0.000921196,,,,
6.50785,1.25E-07,-0.000673433,,,,
6.50795,1.29E-07,-0.00070918,,,,
6.50805,-6.88E-06,4.909760475,,,,
6.50815,6.45E-06,9.992082596,,,,
6.50825,1.23E-05,9.991723061,,,,
6.50835,1.43E-05,9.991909027,,,,
6.50845,1.52E-05,9.992064476,,,,
6.50855,1.57E-05,9.992017746,,,,
6.50865,1.59E-05,9.992048264,,,,
6.50875,1.60E-05,9.992141724,,,,
6.50885,1.61E-05,9.992180824,,,,
6.50895,1.62E-05,9.992191315,,,,
6.50905,2.19E-05,5.091582775,,,,
6.50915,5.26E-06,-0.000987552,,,,
6.50925,1.66E-06,-0.000961868,,,,
6.50935,7.79E-07,-0.000998459,,,,
6.50945,4.24E-07,-0.00087215,,,,
6.50955,2.85E-07,-0.000870883,,,,
6.50965,1.97E-07,-0.000941602,,,,
6.50975,1.60E-07,-0.000848155,,,,
6.50985,1.16E-07,-0.000526507,,,,
6.50995,1.25E-07,-0.00076491,,,,
6.51005,-6.86E-06,4.889662743,,,,
6.51015,6.40E-06,9.992332458,,,,
6.51025,1.23E-05,9.992266655,,,,
6.51035,1.43E-05,9.992543221,,,,
6.51045,1.52E-05,9.992360115,,,,
6.51055,1.57E-05,9.992059708,,,,
6.51065,1.59E-05,9.992358208,,,,
6.51075,1.61E-05,9.992132187,,,,
6.51085,1.61E-05,9.991975784,,,,
6.51095,1.62E-05,9.992177963,,,,
6.51105,2.19E-05,5.11119318,,,,
6.51115,5.28E-06,-0.000965738,,,,
6.51125,1.65E-06,-0.000865746,,,,
6.51135,7.86E-07,-0.000724098,,,,
6.51145,4.49E-07,-0.000478235,,,,
6.51155,2.70E-07,-0.000737467,,,,
6.51165,2.04E-07,-0.000678852,,,,
6.51175,1.88E-07,-0.000615521,,,,
6.51185,1.29E-07,-0.000719594,,,,
6.51195,1.28E-07,-0.000478517,,,,
6.51205,-6.85E-06,4.869616032,,,,
6.51215,6.40E-06,9.992189407,,,,
6.51225,1.23E-05,9.992413521,,,,
6.51235,1.43E-05,9.992207527,,,,
6.51245,1.52E-05,9.991898537,,,,
6.51255,1.57E-05,9.991945267,,,,
6.51265,1.59E-05,9.992116928,,,,
6.51275,1.61E-05,9.991955757,,,,
6.51285,1.61E-05,9.99199295,,,,
6.51295,1.62E-05,9.991885185,,,,
6.51305,2.19E-05,5.131613731,,,,
6.51315,5.33E-06,-0.000879609,,,,
6.51325,1.68E-06,-0.000846958,,,,
6.51335,8.07E-07,-0.000790735,,,,
6.51345,4.46E-07,-0.000588078,,,,
6.51355,2.85E-07,-0.000707069,,,,
6.51365,1.87E-07,-0.000708898,,,,
6.51375,1.47E-07,-0.000668437,,,,
6.51385,9.68E-08,-0.000858921,,,,
6.51395,1.11E-07,-0.000471269,,,,
6.51405,-6.86E-06,4.85008812,,,,
6.51415,6.35E-06,9.992364883,,,,
6.51425,1.22E-05,9.992333412,,,,
6.51435,1.43E-05,9.99232769,,,,
6.51445,1.52E-05,9.992336273,,,,
6.51455,1.56E-05,9.992096901,,,,
6.51465,1.59E-05,9.992056847,,,,
6.51475,1.61E-05,9.992124557,,,,
6.51485,1.61E-05,9.991991043,,,,
6.51495,1.62E-05,9.992162704,,,,
6.51505,2.19E-05,5.15135479,,,,
6.51515,5.32E-06,-0.000745137,,,,
6.51525,1.66E-06,-0.000652745,,,,
6.51535,7.73E-07,-0.000615451,,,,
6.51545,4.46E-07,-0.000505608,,,,
6.51555,2.75E-07,-0.000862017,,,,
6.51565,1.88E-07,-0.000673222,,,,
6.51575,1.27E-07,-0.000560072,,,,
6.51585,1.02E-07,-0.000583293,,,,
6.51595,1.04E-07,-0.000478868,,,,
6.51605,-6.87E-06,4.830113411,,,,
6.51615,6.33E-06,9.991800308,,,,
6.51625,1.23E-05,9.991686821,,,,
6.51635,1.43E-05,9.991961479,,,,
6.51645,1.52E-05,9.992005348,,,,
6.51655,1.57E-05,9.991908073,,,,
6.51665,1.59E-05,9.992013931,,,,
6.51675,1.60E-05,9.991905212,,,,
6.51685,1.61E-05,9.991868019,,,,
6.51695,1.62E-05,9.992074013,,,,
6.51705,2.19E-05,5.171545506,,,,
6.51715,5.34E-06,-0.000709391,,,,
6.51725,1.66E-06,-0.001060874,,,,
6.51735,7.83E-07,-0.001093173,,,,
6.51745,4.35E-07,-0.00078595,,,,
6.51755,2.81E-07,-0.000670056,,,,
6.51765,1.84E-07,-0.000460292,,,,
6.51775,1.59E-07,-0.000491394,,,,
6.51785,1.04E-07,-0.000381199,,,,
6.51795,1.01E-07,-0.000549869,,,,
6.51805,-6.90E-06,4.809692383,,,,
6.51815,6.31E-06,9.991786003,,,,
6.51825,1.23E-05,9.991724014,,,,
6.51835,1.43E-05,9.991542816,,,,
6.51845,1.52E-05,9.991621971,,,,
6.51855,1.57E-05,9.991698265,,,,
6.51865,1.59E-05,9.991972923,,,,
6.51875,1.61E-05,9.991889954,,,,
6.51885,1.61E-05,9.99179554,,,,
6.51895,1.62E-05,9.991989136,,,,
6.51905,2.20E-05,5.191474438,,,,
6.51915,5.33E-06,-0.000444952,,,,
6.51925,1.71E-06,-0.000692995,,,,
6.51935,8.14E-07,-0.000613762,,,,
6.51945,4.36E-07,-0.000357908,,,,
6.51955,2.96E-07,-0.000549095,,,,
6.51965,2.08E-07,-0.000682862,,,,
6.51975,1.38E-07,-0.000585967,,,,
6.51985,1.20E-07,-0.000118589,,,,
6.51995,1.46E-07,-0.000377399,,,,
6.52005,-6.86E-06,4.789753914,,,,
6.52015,6.28E-06,9.99226284,,,,
6.52025,1.22E-05,9.992168427,,,,
6.52035,1.43E-05,9.991869926,,,,
6.52045,1.52E-05,9.992323875,,,,
6.52055,1.57E-05,9.992165565,,,,
6.52065,1.59E-05,9.991963387,,,,
6.52075,1.61E-05,9.992059708,,,,
6.52085,1.62E-05,9.992051125,,,,
6.52095,1.62E-05,9.992042542,,,,
6.52105,2.20E-05,5.211345196,,,,
6.52115,5.36E-06,-0.000907404,,,,
6.52125,1.69E-06,-0.000888264,,,,
6.52135,8.22E-07,-0.000735075,,,,
6.52145,4.77E-07,-0.000545858,,,,
6.52155,3.04E-07,-0.000376484,,,,
6.52165,2.27E-07,-0.000531644,,,,
6.52175,1.87E-07,-0.0002855,,,,
6.52185,1.33E-07,-0.000577101,,,,
6.52195,1.49E-07,-0.000455577,,,,
6.52205,-6.84E-06,4.769570827,,,,
6.52215,6.32E-06,9.991847992,,,,
6.52225,1.22E-05,9.992113113,,,,
6.52235,1.43E-05,9.992289543,,,,
6.52245,1.52E-05,9.99217701,,,,
6.52255,1.57E-05,9.991914749,,,,
6.52265,1.59E-05,9.991962433,,,,
6.52275,1.61E-05,9.992200851,,,,
6.52285,1.62E-05,9.992074966,,,,
6.52295,1.62E-05,9.991882324,,,,
6.52305,2.20E-05,5.231696129,,,,
6.52315,5.37E-06,-0.000544521,,,,
6.52325,1.69E-06,-0.000535162,,,,
6.52335,8.04E-07,-0.000451848,,,,
6.52345,4.41E-07,-0.000645849,,,,
6.52355,2.90E-07,-0.000381551,,,,
6.52365,2.09E-07,-0.000364944,,,,
6.52375,1.56E-07,-0.000411738,,,,
6.52385,1.58E-07,-0.000280363,,,,
6.52395,1.22E-07,-0.000415046,,,,
6.52405,-6.85E-06,4.750089645,,,,
6.52415,6.28E-06,9.992007256,,,,
6.52425,1.22E-05,9.992087364,,,,
6.52435,1.43E-05,9.991846085,,,,
6.52445,1.53E-05,9.992051125,,,,
6.52455,1.57E-05,9.991921425,,,,
6.52465,1.59E-05,9.992045403,,,,
6.52475,1.61E-05,9.991998672,,,,
6.52485,1.62E-05,9.992040634,,,,
6.52495,1.62E-05,9.992180824,,,,
6.52505,2.20E-05,5.251489639,,,,
6.52515,5.43E-06,-0.000361637,,,,
6.52525,1.71E-06,-0.000590893,,,,
6.52535,8.30E-07,-0.000764066,,,,
6.52545,4.52E-07,-0.000432285,,,,
6.52555,2.83E-07,-0.000342075,,,,
6.52565,2.18E-07,-0.000483653,,,,
6.52575,1.84E-07,-0.000366281,,,,
6.52585,1.55E-07,-0.000443403,,,,
6.52595,1.25E-07,-0.000799461,,,,
6.52605,-6.86E-06,4.729935169,,,,
6.52615,6.23E-06,9.992352486,,,,
6.52625,1.22E-05,9.992684364,,,,
6.52635,1.43E-05,9.992493629,,,,
6.52645,1.52E-05,9.992602348,,,,
6.52655,1.56E-05,9.992738724,,,,
6.52665,1.59E-05,9.992516518,,,,
6.52675,1.60E-05,9.99241066,,,,
6.52685,1.61E-05,9.992052078,,,,
6.52695,1.62E-05,9.991945267,,,,
6.52705,2.20E-05,5.271421909,,,,
6.52715,5.45E-06,-0.000701932,,,,
6.52725,1.71E-06,-0.001030546,,,,
6.52735,8.03E-07,-0.000812338,,,,
6.52745,4.71E-07,-0.000912189,,,,
6.52755,3.08E-07,-0.000703691,,,,
6.52765,2.43E-07,-0.000720298,,,,
6.52775,1.57E-07,-0.000825919,,,,
6.52785,1.59E-07,-0.000794253,,,,
6.52795,1.43E-07,-0.000868139,,,,
6.52805,-6.88E-06,4.709778309,,,,
6.52815,6.18E-06,9.992033005,,,,
6.52825,1.22E-05,9.991960526,,,,
6.52835,1.43E-05,9.992096901,,,,
6.52845,1.52E-05,9.9917202,,,,
6.52855,1.56E-05,9.991658211,,,,
6.52865,1.59E-05,9.992183685,,,,
6.52875,1.61E-05,9.992258072,,,,
6.52885,1.61E-05,9.99206543,,,,
6.52895,1.62E-05,9.991970062,,,,
6.52905,2.20E-05,5.291200638,,,,
6.52915,5.44E-06,-0.000926121,,,,
6.52925,1.72E-06,-0.000812338,,,,
6.52935,8.35E-07,-0.000964612,,,,
6.52945,4.59E-07,-0.000651127,,,,
6.52955,2.90E-07,-0.000370925,,,,
6.52965,2.31E-07,-0.000656193,,,,
6.52975,1.73E-07,-0.000566687,,,,
6.52985,1.33E-07,-0.000974463,,,,
6.52995,1.24E-07,-0.00100057,,,,
6.53005,-6.85E-06,4.689796925,,,,
6.53015,6.18E-06,9.992106438,,,,
6.53025,1.22E-05,9.992035866,,,,
6.53035,1.43E-05,9.992012978,,,,
6.53045,1.52E-05,9.992226601,,,,
6.53055,1.57E-05,9.992106438,,,,
6.53065,1.59E-05,9.99226284,,,,
6.53075,1.61E-05,9.992284775,,,,
6.53085,1.62E-05,9.992222786,,,,
6.53095,1.62E-05,9.992207527,,,,
6.53105,2.21E-05,5.311293602,,,,
6.53115,5.47E-06,-0.000597085,,,,
6.53125,1.69E-06,-0.000818812,,,,
6.53135,8.07E-07,-0.000741126,,,,
6.53145,4.58E-07,-0.000604544,,,,
6.53155,3.16E-07,-0.000744082,,,,
6.53165,1.98E-07,-0.000590259,,,,
6.53175,1.73E-07,-0.000593145,,,,
6.53185,1.24E-07,-0.000546632,,,,
6.53195,1.15E-07,-0.000548602,,,,
6.53205,-6.85E-06,4.669942856,,,,
6.53215,6.15E-06,9.992012024,,,,
6.53225,1.22E-05,9.992123604,,,,
6.53235,1.43E-05,9.992077827,,,,
6.53245,1.52E-05,9.99196434,,,,
6.53255,1.57E-05,9.992094994,,,,
6.53265,1.59E-05,9.992184639,,,,
6.53275,1.60E-05,9.99203968,,,,
6.53285,1.61E-05,9.992019653,,,,
6.53295,1.62E-05,9.991940498,,,,
6.53305,2.20E-05,5.331522942,,,,
6.53315,5.46E-06,-0.000720509,,,,
6.53325,1.69E-06,-0.001036598,,,,
6.53335,7.87E-07,-0.000936958,,,,
6.53345,4.68E-07,-0.001005777,,,,
6.53355,2.90E-07,-0.000802275,,,,
6.53365,2.11E-07,-0.000613481,,,,
6.53375,1.52E-07,-0.000738804,,,,
6.53385,1.75E-07,-0.001132508,,,,
6.53395,1.35E-07,-0.000818037,,,,
6.53405,-6.86E-06,4.649898529,,,,
6.53415,6.14E-06,9.992359161,,,,
6.53425,1.22E-05,9.992341042,,,,
6.53435,1.42E-05,9.992593765,,,,
6.53445,1.52E-05,9.992657661,,,,
6.53455,1.57E-05,9.992479324,,,,
6.53465,1.60E-05,9.992471695,,,,
6.53475,1.61E-05,9.992383003,,,,
6.53485,1.62E-05,9.992098808,,,,
6.53495,1.62E-05,9.992369652,,,,
6.53505,2.20E-05,5.351473331,,,,
6.53515,5.46E-06,-0.000853714,,,,
6.53525,1.69E-06,-0.000927669,,,,
6.53535,8.02E-07,-0.000765051,,,,
6.53545,4.77E-07,-0.000965386,,,,
6.53555,3.11E-07,-0.000898115,,,,
6.53565,2.77E-07,-0.000771243,,,,
6.53575,2.17E-07,-0.000943432,,,,
6.53585,1.85E-07,-0.000878272,,,,
6.53595,1.41E-07,-0.001124486,,,,
6.53605,-6.87E-06,4.629621983,,,,
6.53615,6.09E-06,9.99189949,,,,
6.53625,1.22E-05,9.992001534,,,,
6.53635,1.43E-05,9.992066383,,,,
6.53645,1.52E-05,9.991918564,,,,
6.53655,1.57E-05,9.992002487,,,,
6.53665,1.59E-05,9.991859436,,,,
6.53675,1.61E-05,9.992020607,,,,
6.53685,1.61E-05,9.992290497,,,,
6.53695,1.62E-05,9.992159843,,,,
6.53705,2.20E-05,5.371656895,,,,
6.53715,5.52E-06,-0.000634731,,,,
6.53725,1.72E-06,-0.000641627,,,,
6.53735,7.93E-07,-0.000631072,,,,
6.53745,4.29E-07,-0.000744574,,,,
6.53755,3.23E-07,-0.000813323,,,,
6.53765,2.08E-07,-0.000605177,,,,
6.53775,1.38E-07,-0.00087229,,,,
6.53785,1.12E-07,-0.000721001,,,,
6.53795,1.11E-07,-0.000792213,,,,
6.53805,-6.88E-06,4.609892368,,,,
6.53815,6.04E-06,9.991989136,,,,
6.53825,1.22E-05,9.992005348,,,,
6.53835,1.42E-05,9.991784096,,,,
6.53845,1.51E-05,9.991700172,,,,
6.53855,1.57E-05,9.991635323,,,,
6.53865,1.59E-05,9.991606712,,,,
6.53875,1.60E-05,9.991447449,,,,
6.53885,1.61E-05,9.991656303,,,,
6.53895,1.62E-05,9.991818428,,,,
6.53905,2.20E-05,5.391055107,,,,
6.53915,5.50E-06,-0.001011054,,,,
6.53925,1.70E-06,-0.001262335,,,,
6.53935,8.04E-07,-0.00109845,,,,
6.53945,4.60E-07,-0.001075018,,,,
6.53955,3.15E-07,-0.000765755,,,,
6.53965,2.33E-07,-0.000727616,,,,
6.53975,1.55E-07,-0.0010658,,,,
6.53985,1.26E-07,-0.000891149,,,,
